"","app","permission","approved"
"1091","Duo","android.permission.WRITE_EXTERNAL_STORAGE","false"
"1092","Duo","com.huawei.android.launcher.permission.WRITE_SETTINGS","false"
"1093","Duo","com.sec.android.provider.badge.permission.WRITE","false"
"1094","Duo","android.permission.MANAGE_OWN_CALLS","true"
"1095","Duo","com.sec.android.provider.badge.permission.READ","false"
"1096","Duo","android.permission.ACCESS_NETWORK_STATE","true"
"1097","Duo","android.permission.WAKE_LOCK","true"
"1098","Duo","com.anddoes.launcher.permission.UPDATE_COUNT","false"
"1099","Duo","android.permission.ACCESS_WIFI_STATE","true"
"1100","Duo","android.permission.WRITE_CONTACTS","false"
"1101","Duo","com.google.android.c2dm.permission.RECEIVE","true"
"1102","Duo","android.permission.MANAGE_ACCOUNTS","true"
"1103","Duo","com.oppo.launcher.permission.WRITE_SETTINGS","false"
"1104","Duo","com.android.launcher.permission.INSTALL_SHORTCUT","true"
"1105","Duo","com.google.android.providers.gsf.permission.READ_GSERVICES","true"
"1106","Duo","android.permission.READ_APP_BADGE","false"
"1107","Duo","android.permission.WRITE_CALL_LOG","false"
"1108","Duo","android.permission.GET_PACKAGE_SIZE","true"
"1109","Duo","android.permission.VIBRATE","true"
"1110","Duo","com.huawei.android.launcher.permission.CHANGE_BADGE","false"
"1111","Duo","android.permission.RECORD_AUDIO","false"
"1112","Duo","android.permission.BROADCAST_STICKY","true"
"1113","Duo","android.permission.READ_SYNC_STATS","true"
"1114","Duo","android.permission.WRITE_SYNC_SETTINGS","true"
"1115","Duo","com.majeur.launcher.permission.UPDATE_BADGE","false"
"1116","Duo","com.sonymobile.home.permission.PROVIDER_INSERT_BADGE","false"
"1117","Duo","com.htc.launcher.permission.UPDATE_SHORTCUT","false"
"1118","Duo","android.permission.INTERNET","true"
"1119","Duo","android.permission.CHANGE_NETWORK_STATE","true"
"1120","Duo","com.huawei.android.launcher.permission.READ_SETTINGS","false"
"1121","Duo","android.permission.USE_FULL_SCREEN_INTENT","false"
"1122","Duo","android.permission.CAMERA","false"
"1123","Duo","android.permission.MODIFY_AUDIO_SETTINGS","true"
"1124","Duo","android.permission.BLUETOOTH","true"
"1125","Duo","android.permission.READ_EXTERNAL_STORAGE","false"
"1126","Duo","android.permission.READ_PHONE_STATE","false"
"1127","Duo","com.oppo.launcher.permission.READ_SETTINGS","false"
"1128","Stickman Dismounting","android.permission.INTERNET","true"
"1129","Stickman Dismounting","android.permission.ACCESS_NETWORK_STATE","true"
"1130","Stickman Dismounting","android.permission.READ_EXTERNAL_STORAGE","true"
"1131","Stickman Dismounting","android.permission.WRITE_EXTERNAL_STORAGE","true"
"1132","Settings Suggestions","android.permission.MODIFY_PHONE_STATE","true"
"1133","Settings Suggestions","android.permission.GET_PACKAGE_SIZE","true"
"1134","Settings Suggestions","android.permission.ACCESS_NETWORK_STATE","true"
"1135","Settings Suggestions","android.permission.MANAGE_FINGERPRINT","true"
"1136","Settings Suggestions","android.permission.READ_PHONE_STATE","false"
"1137","Settings Suggestions","android.permission.READ_SEARCH_INDEXABLES","true"
"1138","Google Zhuyin Input","android.permission.READ_CONTACTS","false"
"1139","Google Zhuyin Input","android.permission.GET_ACCOUNTS","false"
"1140","Google Zhuyin Input","android.permission.READ_SYNC_SETTINGS","true"
"1141","Google Zhuyin Input","android.permission.WRITE_USER_DICTIONARY","true"
"1142","Google Zhuyin Input","android.permission.GET_PACKAGE_SIZE","true"
"1143","Google Zhuyin Input","android.permission.VIBRATE","true"
"1144","Google Zhuyin Input","android.permission.RECEIVE_BOOT_COMPLETED","true"
"1145","Google Zhuyin Input","android.permission.READ_USER_DICTIONARY","true"
"1146","Google Zhuyin Input","android.permission.WRITE_SYNC_SETTINGS","true"
"1147","Google Zhuyin Input","android.permission.INTERNET","true"
"1148","Google Zhuyin Input","android.permission.USE_CREDENTIALS","true"
"1149","Google Zhuyin Input","android.permission.ACCESS_NETWORK_STATE","true"
"1150","Google Zhuyin Input","android.permission.READ_EXTERNAL_STORAGE","false"
"1151","Google Zhuyin Input","android.permission.MANAGE_ACCOUNTS","true"
"1152","Google Zhuyin Input","com.google.android.providers.gsf.permission.READ_GSERVICES","true"
"1153","Android Setup","android.permission.MANAGE_DEVICE_ADMINS","true"
"1154","Android Setup","com.google.android.googleapps.permission.GOOGLE_AUTH","true"
"1155","Android Setup","android.permission.MODIFY_PHONE_STATE","true"
"1156","Android Setup","android.permission.REQUEST_NETWORK_SCORES","true"
"1157","Android Setup","android.permission.SHUTDOWN","true"
"1158","Android Setup","android.permission.SET_TIME_ZONE","true"
"1159","Android Setup","android.permission.REBOOT","true"
"1160","Android Setup","android.permission.CONNECTIVITY_INTERNAL","true"
"1161","Android Setup","android.permission.ACCESS_COARSE_LOCATION","true"
"1162","Android Setup","android.permission.MASTER_CLEAR","true"
"1163","Android Setup","android.permission.OVERRIDE_WIFI_CONFIG","true"
"1164","Android Setup","android.permission.WAKE_LOCK","true"
"1165","Android Setup","android.permission.WRITE_PROFILE","true"
"1166","Android Setup","android.permission.WRITE_SECURE_SETTINGS","true"
"1167","Android Setup","android.permission.PROCESS_OUTGOING_CALLS","true"
"1168","Android Setup","android.permission.ACCESS_WIFI_STATE","true"
"1169","Android Setup","android.permission.MANAGE_USERS","true"
"1170","Android Setup","android.permission.MANAGE_ACCOUNTS","true"
"1171","Android Setup","android.permission.WRITE_APN_SETTINGS","true"
"1172","Android Setup","com.android.vending.setup.PLAY_SETUP_SERVICE","true"
"1173","Android Setup","android.permission.DISABLE_KEYGUARD","true"
"1174","Android Setup","android.permission.USE_COLORIZED_NOTIFICATIONS","true"
"1175","Android Setup","android.permission.NETWORK_SETUP_WIZARD","true"
"1176","Android Setup","android.permission.MANAGE_USB","true"
"1177","Android Setup","android.permission.CHANGE_WIFI_STATE","true"
"1178","Android Setup","android.permission.INTERNET","true"
"1179","Android Setup","android.permission.UPDATE_LOCK_TASK_PACKAGES","true"
"1180","Android Setup","com.google.android.providers.settings.permission.READ_GSETTINGS","true"
"1181","Android Setup","android.permission.INVOKE_CARRIER_SETUP","true"
"1182","Android Setup","android.permission.LOCAL_MAC_ADDRESS","true"
"1183","Android Setup","android.permission.SET_TIME","true"
"1184","Android Setup","com.google.android.setupwizard.READ_DEVICE_ORIGIN_FIRST_PARTY","true"
"1185","Android Setup","android.permission.DISPATCH_PROVISIONING_MESSAGE","true"
"1186","Android Setup","android.permission.READ_CONTACTS","true"
"1187","Android Setup","android.permission.CALL_PHONE","true"
"1188","Android Setup","android.permission.AUTHENTICATE_ACCOUNTS","true"
"1189","Android Setup","android.permission.FOREGROUND_SERVICE","true"
"1190","Android Setup","android.permission.READ_PROFILE","true"
"1191","Android Setup","android.permission.RECEIVE_BOOT_COMPLETED","true"
"1192","Android Setup","android.permission.CHANGE_COMPONENT_ENABLED_STATE","true"
"1193","Android Setup","android.permission.PEERS_MAC_ADDRESS","true"
"1194","Android Setup","android.permission.NOTIFICATION_DURING_SETUP","true"
"1195","Android Setup","com.google.android.providers.settings.permission.WRITE_GSETTINGS","true"
"1196","Android Setup","android.permission.ACCESS_NETWORK_STATE","true"
"1197","Android Setup","android.permission.USE_FINGERPRINT","true"
"1198","Android Setup","android.permission.WRITE_CONTACTS","true"
"1199","Android Setup","com.google.android.providers.gsf.permission.READ_GSERVICES","true"
"1200","Android Setup","android.permission.CHANGE_CONFIGURATION","true"
"1201","Android Setup","android.permission.STATUS_BAR","true"
"1202","Android Setup","android.permission.PERFORM_CDMA_PROVISIONING","true"
"1203","Android Setup","com.google.android.setupwizard.SETUP","true"
"1204","Android Setup","android.permission.BACKUP","true"
"1205","Android Setup","android.permission.MANAGE_FINGERPRINT","true"
"1206","Android Setup","android.permission.READ_PRIVILEGED_PHONE_STATE","true"
"1207","Android Setup","com.android.vending.TOS_ACKED","true"
"1208","Android Setup","android.permission.WRITE_SYNC_SETTINGS","true"
"1209","Android Setup","com.google.android.apps.now.OPT_IN_WIZARD","true"
"1210","Android Setup","android.permission.USE_CREDENTIALS","true"
"1211","Android Setup","android.permission.CHANGE_NETWORK_STATE","true"
"1212","Android Setup","android.permission.CAMERA","true"
"1213","Android Setup","android.permission.WRITE_SETTINGS","true"
"1214","com.qualcomm.qcrilmsgtunnel","android.permission.INTERACT_ACROSS_USERS_FULL","true"
"1215","com.qualcomm.qcrilmsgtunnel","android.permission.INTERACT_ACROSS_USERS","true"
"1216","com.qualcomm.qcrilmsgtunnel","android.permission.WAKE_LOCK","true"
"1217","com.qualcomm.qcrilmsgtunnel","android.permission.RECEIVE_BOOT_COMPLETED","true"
"1218","com.qualcomm.qcrilmsgtunnel","com.qualcomm.permission.USE_QCRIL_MSG_TUNNEL","true"
"1219","com.android.sharedstoragebackup","android.permission.WRITE_MEDIA_STORAGE","true"
"1220","com.android.sharedstoragebackup","android.permission.READ_EXTERNAL_STORAGE","true"
"1221","com.android.sharedstoragebackup","android.permission.WRITE_EXTERNAL_STORAGE","true"
"1222","AutoRegistration","android.permission.SEND_SMS","true"
"1223","AutoRegistration","android.permission.RECEIVE_SMS","true"
"1224","AutoRegistration","android.permission.WRITE_SMS","true"
"1225","AutoRegistration","android.permission.ACCESS_COARSE_UPDATES","false"
"1226","AutoRegistration","android.permission.READ_INTERNAL_STORAGE","false"
"1227","AutoRegistration","android.permission.BROADCAST_SMS","true"
"1228","AutoRegistration","android.permission.RECEIVE_DM_REGISTER_SMS","false"
"1229","AutoRegistration","android.permission.WRITE_INTERNAL_STORAGE","false"
"1230","AutoRegistration","android.permission.SYSTEM_ALERT_WINDOW","true"
"1231","AutoRegistration","android.permission.RECEIVE_BOOT_COMPLETED","true"
"1232","AutoRegistration","android.permission.WRITE_EXTERNAL_STORAGE","true"
"1233","AutoRegistration","android.permission.ACCESS_FINE_LOCATION","true"
"1234","AutoRegistration","android.permission.INTERNET","true"
"1235","AutoRegistration","android.permission.ACCESS_NETWORK_STATE","true"
"1236","AutoRegistration","android.permission.ACCESS_WIFI_STATE","true"
"1237","AutoRegistration","android.permission.READ_EXTERNAL_STORAGE","true"
"1238","AutoRegistration","android.permission.READ_PHONE_STATE","true"
"1239","NFC Tools","android.permission.NFC","true"
"1240","Google Play Music","android.permission.GET_ACCOUNTS","false"
"1241","Google Play Music","android.permission.READ_SYNC_SETTINGS","true"
"1242","Google Play Music","com.google.android.music.permission.C2D_MESSAGE","true"
"1243","Google Play Music","android.permission.AUTHENTICATE_ACCOUNTS","true"
"1244","Google Play Music","android.permission.FOREGROUND_SERVICE","true"
"1245","Google Play Music","com.samsung.android.providers.context.permission.WRITE_USE_APP_FEATURE_SURVEY","false"
"1246","Google Play Music","android.permission.SYSTEM_ALERT_WINDOW","true"
"1247","Google Play Music","android.permission.RECEIVE_BOOT_COMPLETED","true"
"1248","Google Play Music","android.permission.WRITE_EXTERNAL_STORAGE","true"
"1249","Google Play Music","android.permission.ACCESS_FINE_LOCATION","false"
"1250","Google Play Music","android.permission.SUBSCRIBED_FEEDS_READ","true"
"1251","Google Play Music","android.permission.ACCESS_NETWORK_STATE","true"
"1252","Google Play Music","android.permission.WAKE_LOCK","true"
"1253","Google Play Music","android.permission.ACCESS_WIFI_STATE","true"
"1254","Google Play Music","android.permission.SUBSCRIBED_FEEDS_WRITE","true"
"1255","Google Play Music","android.permission.MANAGE_ACCOUNTS","true"
"1256","Google Play Music","com.google.android.c2dm.permission.RECEIVE","true"
"1257","Google Play Music","com.google.android.providers.gsf.permission.READ_GSERVICES","true"
"1258","Google Play Music","android.permission.GET_PACKAGE_SIZE","true"
"1259","Google Play Music","android.permission.READ_SYNC_STATS","true"
"1260","Google Play Music","android.permission.WRITE_SYNC_SETTINGS","true"
"1261","Google Play Music","android.permission.INTERNET","true"
"1262","Google Play Music","android.permission.USE_CREDENTIALS","true"
"1263","Google Play Music","android.permission.BIND_JOB_SERVICE","false"
"1264","Google Play Music","android.permission.BLUETOOTH","true"
"1265","Google Play Music","android.permission.READ_EXTERNAL_STORAGE","true"
"1266","Google Play Music","android.permission.WRITE_SETTINGS","true"
"1267","Google Play Music","com.google.android.gms.permission.ACTIVITY_RECOGNITION","true"
"1268","Print Spooler","android.permission.ACCESS_FINE_LOCATION","true"
"1269","Print Spooler","android.permission.ACCESS_COARSE_LOCATION","true"
"1270","Print Spooler","com.android.printspooler.permission.ACCESS_ALL_PRINT_JOBS","true"
"1271","Print Spooler","android.permission.READ_PRINT_SERVICES","true"
"1272","Print Spooler","android.permission.WAKE_LOCK","true"
"1273","Print Spooler","android.permission.READ_PRINT_SERVICE_RECOMMENDATIONS","true"
"1274","Print Spooler","android.permission.START_PRINT_SERVICE_CONFIG_ACTIVITY","true"
"1275","OK Google enrollment","android.permission.MANAGE_VOICE_KEYPHRASES","true"
"1276","OK Google enrollment","android.permission.RECEIVE_BOOT_COMPLETED","true"
"1277","com.qualcomm.qti.biometrics.fingerprint.service","android.permission.RECEIVE_BOOT_COMPLETED","true"
"1278","com.qualcomm.qti.biometrics.fingerprint.service","com.android.alarm.permission.SET_ALARM","true"
"1279","com.qualcomm.qti.biometrics.fingerprint.service","android.permission.BATTERY_STATS","true"
"1280","Digital Wellbeing","android.permission.SUBSTITUTE_NOTIFICATION_APP_NAME","true"
"1281","Digital Wellbeing","android.permission.PACKAGE_USAGE_STATS","true"
"1282","Digital Wellbeing","android.permission.SUSPEND_APPS","true"
"1283","Digital Wellbeing","android.permission.MODIFY_PHONE_STATE","true"
"1284","Digital Wellbeing","android.permission.FOREGROUND_SERVICE","true"
"1285","Digital Wellbeing","android.permission.GET_PACKAGE_SIZE","true"
"1286","Digital Wellbeing","android.permission.VIBRATE","true"
"1287","Digital Wellbeing","android.permission.SYSTEM_ALERT_WINDOW","true"
"1288","Digital Wellbeing","android.permission.RECEIVE_BOOT_COMPLETED","true"
"1289","Digital Wellbeing","android.permission.WRITE_EXTERNAL_STORAGE","false"
"1290","Digital Wellbeing","android.permission.CONTROL_DISPLAY_SATURATION","true"
"1291","Digital Wellbeing","android.permission.ACCESS_INSTANT_APPS","false"
"1292","Digital Wellbeing","android.permission.START_ACTIVITIES_FROM_BACKGROUND","false"
"1293","Digital Wellbeing","android.permission.ACCESS_NOTIFICATION_POLICY","true"
"1294","Digital Wellbeing","android.permission.INTERNET","true"
"1295","Digital Wellbeing","android.permission.ACCESS_NETWORK_STATE","true"
"1296","Digital Wellbeing","android.permission.WAKE_LOCK","true"
"1297","Digital Wellbeing","android.permission.WRITE_SECURE_SETTINGS","true"
"1298","Digital Wellbeing","android.permission.CONTROL_DISPLAY_COLOR_TRANSFORMS","false"
"1299","Digital Wellbeing","android.permission.READ_EXTERNAL_STORAGE","false"
"1300","Digital Wellbeing","android.permission.OBSERVE_APP_USAGE","true"
"1301","Digital Wellbeing","com.google.android.gms.permission.ACTIVITY_RECOGNITION","true"
"1302","Digital Wellbeing","android.permission.INTERACT_ACROSS_PROFILES","false"
"1303","Digital Wellbeing","com.google.android.providers.gsf.permission.READ_GSERVICES","true"
"1304","Phone","android.permission.ALLOW_ANY_CODEC_FOR_PLAYBACK","true"
"1305","Phone","com.google.android.dialer.permission.RECEIVE_RING_STATE","false"
"1306","Phone","android.permission.MODIFY_PHONE_STATE","true"
"1307","Phone","com.android.voicemail.permission.WRITE_VOICEMAIL","true"
"1308","Phone","android.permission.INTERACT_ACROSS_USERS","true"
"1309","Phone","android.permission.CAPTURE_AUDIO_OUTPUT","true"
"1310","Phone","android.permission.ACCESS_COARSE_LOCATION","false"
"1311","Phone","com.sec.android.provider.badge.permission.WRITE","false"
"1312","Phone","android.permission.CONTROL_INCALL_EXPERIENCE","true"
"1313","Phone","android.permission.WAKE_LOCK","true"
"1314","Phone","com.anddoes.launcher.permission.UPDATE_COUNT","false"
"1315","Phone","android.permission.ACCESS_WIFI_STATE","true"
"1316","Phone","android.permission.MANAGE_ACCOUNTS","true"
"1317","Phone","com.oppo.launcher.permission.WRITE_SETTINGS","false"
"1318","Phone","android.permission.READ_APP_BADGE","false"
"1319","Phone","android.permission.ACCESS_BACKGROUND_LOCATION","false"
"1320","Phone","com.android.voicemail.permission.READ_VOICEMAIL","true"
